subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,1,12,"5,9,11,9,12,14,12,16,17,16,19,21,19","5,9,11,9,13,15,13,17,19,17,21,23,21",7,6,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"2,1,-1","4,2,-2",2,"diatonic,chromatic",5,Q-243-000-fragment.wav,Q-243-001-diatonic.wav,Q-243-002-chromatic.wav
sVgMEG0001,2,12,"6,2,6,9,6,9,13,9,13,16,13,16,19","6,2,6,9,5,9,12,8,12,15,11,15,18",6,8,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-2,2,2","-4,4,3",2,"diatonic,chromatic",6,Q-244-000-fragment.wav,Q-244-001-diatonic.wav,Q-244-002-chromatic.wav
sVgMEG0001,3,12,"2,6,4,1,4,2,-1,2,1,-3,1,-1,-5","2,6,4,1,5,3,0,4,2,-1,3,1,-2",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"2,-1,-2","4,-2,-3",-1,"chromatic,diatonic",2,Q-245-000-fragment.wav,Q-245-001-chromatic.wav,Q-245-002-diatonic.wav
sVgMEG0001,4,12,"1,4,6,4,8,9,8,11,13,11,15,16,15","1,4,6,4,7,9,7,10,12,10,13,15,13",7,8,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"2,1,-1","3,2,-2",2,"diatonic,chromatic",1,Q-246-000-fragment.wav,Q-246-001-diatonic.wav,Q-246-002-chromatic.wav
sVgMEG0001,5,12,"1,4,2,-1,2,1,-3,1,-1,-5,-1,-3,-6","1,4,2,-1,2,0,-3,0,-2,-5,-2,-4,-7",7,10,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"2,-1,-2","3,-2,-3",-1,"chromatic,diatonic",1,Q-247-000-fragment.wav,Q-247-001-chromatic.wav,Q-247-002-diatonic.wav
sVgMEG0001,6,12,"5,1,5,1,-2,1,-2,-6,-2,-6,-9,-6,-9","5,1,5,1,-3,1,-3,-7,-3,-7,-11,-7,-11",5,3,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-2,2,-2","-4,4,-4",-2,"diatonic,chromatic",5,Q-248-000-fragment.wav,Q-248-001-diatonic.wav,Q-248-002-chromatic.wav
sVgMEG0001,7,12,"0,3,5,3,6,8,6,10,12,10,13,15,13","0,3,5,3,6,8,6,9,11,9,12,14,12",7,8,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"2,1,-1","3,2,-2",2,"diatonic,chromatic",0,Q-249-000-fragment.wav,Q-249-001-diatonic.wav,Q-249-002-chromatic.wav
sVgMEG0001,8,12,"6,9,6,7,11,7,9,12,9,11,14,11,12","6,9,6,7,10,7,8,11,8,9,12,9,10",6,7,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"2,-2,1","3,-3,1",1,"chromatic,diatonic",6,Q-250-000-fragment.wav,Q-250-001-chromatic.wav,Q-250-002-diatonic.wav
sVgMEG0001,9,12,"5,3,5,8,7,8,12,10,12,15,14,15,19","5,3,5,8,6,8,11,9,11,14,12,14,17",7,8,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"-1,1,2","-2,2,3",2,"chromatic,diatonic",5,Q-251-000-fragment.wav,Q-251-001-chromatic.wav,Q-251-002-diatonic.wav
sVgMEG0001,10,12,"5,7,5,1,3,1,-2,0,-2,-5,-4,-5,-9","5,7,5,1,3,1,-3,-1,-3,-7,-5,-7,-11",7,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"1,-1,-2","2,-2,-4",-2,"diatonic,chromatic",5,Q-252-000-fragment.wav,Q-252-001-diatonic.wav,Q-252-002-chromatic.wav
