subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,1,14,"0,-2,1,5,3,1,5,8,6,5,8,12,10,8,12,15,13","0,-2,1,5,3,1,4,8,6,4,7,11,9,7,10,14,12",7,12,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-1,2,2,-1","-2,3,4,-2",2,"chromatic,diatonic",0,Q-287-000-fragment.wav,Q-287-001-chromatic.wav,Q-287-002-diatonic.wav
sVgMEG0001,2,14,"6,4,3,-1,3,1,-1,-4,-1,-2,-4,-8,-4,-6,-8,-11,-8","6,4,3,-1,3,1,0,-4,0,-2,-3,-7,-3,-5,-6,-10,-6",7,12,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-1,-1,-2,2","-2,-1,-4,4",-2,"chromatic,diatonic",6,Q-288-000-fragment.wav,Q-288-001-chromatic.wav,Q-288-002-diatonic.wav
sVgMEG0001,3,14,"5,3,5,8,7,5,7,10,8,7,8,12,10,8,10,14,12","5,3,5,8,7,5,7,10,9,7,9,12,11,9,11,14,13",7,10,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"-1,1,2,-1","-2,2,3,-1",1,"chromatic,diatonic",5,Q-289-000-fragment.wav,Q-289-001-chromatic.wav,Q-289-002-diatonic.wav
sVgMEG0001,4,14,"5,8,5,8,7,10,7,10,8,12,8,12,10,14,10,14,12","5,8,5,8,7,10,7,10,9,12,9,12,11,14,11,14,13",6,9,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"2,-2,2,-1","3,-3,3,-1",1,"diatonic,chromatic",5,Q-290-000-fragment.wav,Q-290-001-diatonic.wav,Q-290-002-chromatic.wav
sVgMEG0001,5,14,"4,8,4,8,6,9,6,9,8,11,8,11,9,13,9,13,11","4,8,4,8,6,10,6,10,8,12,8,12,10,14,10,14,12",6,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"2,-2,2,-1","4,-4,4,-2",1,"chromatic,diatonic",4,Q-291-000-fragment.wav,Q-291-001-chromatic.wav,Q-291-002-diatonic.wav
sVgMEG0001,6,14,"5,3,7,5,3,1,5,3,1,0,3,1,0,-2,1,0,-2","5,3,7,5,3,1,5,3,1,-1,3,1,-1,-3,1,-1,-3",6,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-1,2,-1,-1","-2,4,-2,-2",-1,"diatonic,chromatic",5,Q-292-000-fragment.wav,Q-292-001-diatonic.wav,Q-292-002-chromatic.wav
sVgMEG0001,7,14,"2,1,-1,2,-1,-3,-5,-1,-5,-6,-8,-5,-8,-10,-11,-8,-11","2,1,-1,2,-1,-2,-4,-1,-4,-5,-7,-4,-7,-8,-10,-7,-10",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-1,-1,2,-2","-1,-2,3,-3",-2,"chromatic,diatonic",2,Q-293-000-fragment.wav,Q-293-001-chromatic.wav,Q-293-002-diatonic.wav
sVgMEG0001,8,14,"1,-1,-3,1,-1,-3,-4,-1,-3,-4,-6,-3,-4,-6,-8,-4,-6","1,-1,-3,1,-1,-3,-5,-1,-3,-5,-7,-3,-5,-7,-9,-5,-7",6,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-1,-1,2,-1","-2,-2,4,-2",-1,"chromatic,diatonic",1,Q-294-000-fragment.wav,Q-294-001-chromatic.wav,Q-294-002-diatonic.wav
sVgMEG0001,9,14,"6,10,8,5,8,12,10,6,10,13,12,8,12,15,13,10,13","6,10,8,5,8,12,10,7,10,14,12,9,12,16,14,11,14",7,10,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"2,-1,-2,2","4,-2,-3,3",1,"chromatic,diatonic",6,Q-295-000-fragment.wav,Q-295-001-chromatic.wav,Q-295-002-diatonic.wav
sVgMEG0001,10,14,"6,8,10,6,5,6,8,5,3,5,6,3,1,3,5,1,-1","6,8,10,6,5,7,9,5,4,6,8,4,3,5,7,3,2",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"1,1,-2,-1","2,2,-4,-1",-1,"diatonic,chromatic",6,Q-296-000-fragment.wav,Q-296-001-diatonic.wav,Q-296-002-chromatic.wav
sVgMEG0001,11,14,"6,3,-1,1,5,1,-2,-1,3,-1,-4,-2,1,-2,-6,-4,-1","6,3,-1,1,5,2,-2,0,4,1,-3,-1,3,0,-4,-2,2",7,11,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-2,-2,1,2","-3,-4,2,4",-1,"diatonic,chromatic",6,Q-297-000-fragment.wav,Q-297-001-diatonic.wav,Q-297-002-chromatic.wav
sVgMEG0001,12,14,"5,4,5,4,7,5,7,5,9,7,9,7,11,9,11,9,12","5,4,5,4,7,6,7,6,9,8,9,8,11,10,11,10,13",6,9,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-1,1,-1,2","-1,1,-1,3",1,"diatonic,chromatic",5,Q-298-000-fragment.wav,Q-298-001-diatonic.wav,Q-298-002-chromatic.wav
sVgMEG0001,13,14,"5,8,6,5,1,5,3,1,-2,1,-1,-2,-6,-2,-4,-6,-9","5,8,6,5,1,4,2,1,-3,0,-2,-3,-7,-4,-6,-7,-11",7,9,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"2,-1,-1,-2","3,-2,-1,-4",-2,"chromatic,diatonic",5,Q-299-000-fragment.wav,Q-299-001-chromatic.wav,Q-299-002-diatonic.wav
sVgMEG0001,14,14,"5,3,1,5,6,5,3,6,8,6,5,8,10,8,6,10,11","5,3,1,5,6,4,2,6,7,5,3,7,8,6,4,8,9",7,9,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-1,-1,2,1","-2,-2,4,1",1,"chromatic,diatonic",5,Q-300-000-fragment.wav,Q-300-001-chromatic.wav,Q-300-002-diatonic.wav
sVgMEG0001,15,14,"3,1,0,1,0,-2,-4,-2,-4,-6,-7,-6,-7,-9,-11,-9,-11","3,1,0,1,0,-2,-3,-2,-3,-5,-6,-5,-6,-8,-9,-8,-9",7,8,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"-1,-1,1,-1","-2,-1,1,-1",-2,"chromatic,diatonic",3,Q-301-000-fragment.wav,Q-301-001-chromatic.wav,Q-301-002-diatonic.wav
