subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,1,16,"5,9,5,4,7,10,7,5,9,12,9,7,10,14,10,9,12","5,9,5,4,7,11,7,6,9,13,9,8,11,15,11,10,13",7,10,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"2,-2,-1,2","4,-4,-1,3",1,"diatonic,chromatic",5,Q-331-000-fragment.wav,Q-331-001-diatonic.wav,Q-331-002-chromatic.wav
sVgMEG0001,2,16,"3,5,7,3,1,3,5,1,0,1,3,0,-2,0,1,-2,-4","3,5,7,3,1,3,5,1,-1,1,3,-1,-3,-1,1,-3,-5",7,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"1,1,-2,-1","2,2,-4,-2",-1,"chromatic,diatonic",3,Q-332-000-fragment.wav,Q-332-001-chromatic.wav,Q-332-002-diatonic.wav
sVgMEG0001,3,16,"5,3,6,10,6,5,8,12,8,6,10,13,10,8,12,15,12","5,3,6,10,6,4,7,11,7,5,8,12,8,6,9,13,9",7,11,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-1,2,2,-2","-2,3,4,-4",1,"diatonic,chromatic",5,Q-333-000-fragment.wav,Q-333-001-diatonic.wav,Q-333-002-chromatic.wav
sVgMEG0001,4,16,"4,5,7,4,7,9,10,7,10,12,14,10,14,16,17,14,17","4,5,7,4,7,8,10,7,10,11,13,10,13,14,16,13,16",7,8,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"1,1,-2,2","1,2,-3,3",2,"diatonic,chromatic",4,Q-334-000-fragment.wav,Q-334-001-diatonic.wav,Q-334-002-chromatic.wav
sVgMEG0001,5,16,"0,4,0,-2,2,5,2,0,4,7,4,2,5,9,5,4,7","0,4,0,-2,2,6,2,0,4,8,4,2,6,10,6,4,8",7,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"2,-2,-1,2","4,-4,-2,4",1,"diatonic,chromatic",0,Q-335-000-fragment.wav,Q-335-001-diatonic.wav,Q-335-002-chromatic.wav
sVgMEG0001,6,16,"6,5,3,6,3,1,0,3,0,-2,-4,0,-4,-6,-7,-4,-7","6,5,3,6,3,2,0,3,0,-1,-3,0,-3,-4,-6,-3,-6",7,8,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-1,-1,2,-2","-1,-2,3,-3",-2,"diatonic,chromatic",6,Q-336-000-fragment.wav,Q-336-001-diatonic.wav,Q-336-002-chromatic.wav
sVgMEG0001,7,16,"0,-4,-2,1,3,0,1,5,6,3,5,8,10,6,8,12,13","0,-4,-2,1,3,-1,1,4,6,2,4,7,9,5,7,10,12",7,12,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-2,1,2,1","-4,2,3,2",2,"diatonic,chromatic",0,Q-337-000-fragment.wav,Q-337-001-diatonic.wav,Q-337-002-chromatic.wav
sVgMEG0001,8,16,"3,6,5,3,5,8,6,5,6,10,8,6,8,11,10,8,10","3,6,5,3,5,8,7,5,7,10,9,7,9,12,11,9,11",6,9,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"2,-1,-1,1","3,-1,-2,2",1,"chromatic,diatonic",3,Q-338-000-fragment.wav,Q-338-001-chromatic.wav,Q-338-002-diatonic.wav
sVgMEG0001,9,16,"5,4,7,4,2,0,4,0,-2,-3,0,-3,-5,-7,-3,-7,-8","5,4,7,4,2,1,4,1,-1,-2,1,-2,-4,-5,-2,-5,-7",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-1,2,-2,-1","-1,3,-3,-2",-2,"diatonic,chromatic",5,Q-339-000-fragment.wav,Q-339-001-diatonic.wav,Q-339-002-chromatic.wav
sVgMEG0001,10,16,"2,1,-1,2,1,-1,-3,1,-1,-3,-4,-1,-3,-4,-6,-3,-4","2,1,-1,2,1,0,-2,1,0,-1,-3,0,-1,-2,-4,-1,-2",6,7,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-1,-1,2,-1","-1,-2,3,-1",-1,"chromatic,diatonic",2,Q-340-000-fragment.wav,Q-340-001-chromatic.wav,Q-340-002-diatonic.wav
