subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0001,1,1,"0,4,0,-2,2,-2,-3,0,-3,-5,-2,-5,-7","0,4,0,-2,2,-2,-4,0,-4,-6,-2,-6,-8",7,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"2,-2,-1","4,-4,-2",-1,"diatonic,chromatic",0,Q-1-000-fragment.wav,Q-1-001-diatonic.wav,Q-1-002-chromatic.wav
sVgMEG0001,2,1,"3,2,3,5,3,5,7,5,7,8,7,8,10","3,2,3,5,4,5,7,6,7,9,8,9,11",6,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-1,1,1","-1,1,2",1,"diatonic,chromatic",3,Q-2-000-fragment.wav,Q-2-001-diatonic.wav,Q-2-002-chromatic.wav
sVgMEG0001,3,1,"6,9,13,9,13,16,13,16,20,16,20,23,20","6,9,13,9,12,16,12,15,19,15,18,22,18",6,8,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"2,2,-2","3,4,-4",2,"chromatic,diatonic",6,Q-3-000-fragment.wav,Q-3-001-chromatic.wav,Q-3-002-diatonic.wav
sVgMEG0001,4,1,"6,4,6,9,7,9,12,11,12,16,14,16,19","6,4,6,9,7,9,12,10,12,15,13,15,18",7,8,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-1,1,2","-2,2,3",2,"diatonic,chromatic",6,Q-4-000-fragment.wav,Q-4-001-diatonic.wav,Q-4-002-chromatic.wav
sVgMEG0001,5,1,"2,4,2,-1,1,-1,-5,-3,-5,-8,-6,-8,-11","2,4,2,-1,1,-1,-4,-2,-4,-7,-5,-7,-10",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"1,-1,-2","2,-2,-3",-2,"diatonic,chromatic",2,Q-5-000-fragment.wav,Q-5-001-diatonic.wav,Q-5-002-chromatic.wav
sVgMEG0001,6,1,"5,2,0,2,-2,-3,-2,-5,-7,-5,-9,-10,-9","5,2,0,2,-1,-3,-1,-4,-6,-4,-7,-9,-7",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-2,-1,1","-3,-2,2",-2,"diatonic,chromatic",5,Q-6-000-fragment.wav,Q-6-001-diatonic.wav,Q-6-002-chromatic.wav
sVgMEG0001,7,1,"5,3,5,2,0,2,-2,-4,-2,-5,-7,-5,-9","5,3,5,2,0,2,-1,-3,-1,-4,-6,-4,-7",7,8,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"-1,1,-2","-2,2,-3",-2,"diatonic,chromatic",5,Q-7-000-fragment.wav,Q-7-001-diatonic.wav,Q-7-002-chromatic.wav
sVgMEG0001,8,1,"5,7,5,1,3,1,-2,0,-2,-5,-4,-5,-9","5,7,5,1,3,1,-3,-1,-3,-7,-5,-7,-11",7,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"1,-1,-2","2,-2,-4",-2,"chromatic,diatonic",5,Q-8-000-fragment.wav,Q-8-001-chromatic.wav,Q-8-002-diatonic.wav
sVgMEG0001,9,1,"6,3,5,3,0,1,0,-4,-2,-4,-7,-6,-7","6,3,5,3,0,2,0,-3,-1,-3,-6,-4,-6",7,8,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-2,1,-1","-3,2,-2",-2,"chromatic,diatonic",6,Q-9-000-fragment.wav,Q-9-001-chromatic.wav,Q-9-002-diatonic.wav
sVgMEG0001,10,1,"4,2,-1,2,0,-3,0,-1,-5,-1,-3,-7,-3","4,2,-1,2,0,-3,0,-2,-5,-2,-4,-7,-4",7,9,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-1,-2,2","-2,-3,3",-1,"diatonic,chromatic",4,Q-10-000-fragment.wav,Q-10-001-diatonic.wav,Q-10-002-chromatic.wav
