subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0000,1,2,"5,1,3,1,-2,0,-2,-6,-4,-6,-9,-7,-9","5,1,3,1,-3,-1,-3,-7,-5,-7,-11,-9,-11",7,6,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-2,1,-1","-4,2,-2",-2,"chromatic,diatonic",5,Q-26-000-fragment.wav,Q-26-001-chromatic.wav,Q-26-002-diatonic.wav
sVgMEG0000,2,2,"0,-3,0,2,-2,2,4,0,4,5,2,5,7","0,-3,0,2,-1,2,4,1,4,6,3,6,8",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-2,2,1","-3,3,2",1,"chromatic,diatonic",0,Q-27-000-fragment.wav,Q-27-001-chromatic.wav,Q-27-002-diatonic.wav
sVgMEG0000,3,2,"6,4,6,2,1,2,-1,-3,-1,-4,-6,-4,-8","6,4,6,2,0,2,-2,-4,-2,-6,-8,-6,-10",7,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-1,1,-2","-2,2,-4",-2,"chromatic,diatonic",6,Q-28-000-fragment.wav,Q-28-001-chromatic.wav,Q-28-002-diatonic.wav
sVgMEG0000,4,2,"6,8,6,8,10,8,10,11,10,11,13,11,13","6,8,6,8,10,8,10,12,10,12,14,12,14",5,5,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"1,-1,1","2,-2,2",1,"diatonic,chromatic",6,Q-29-000-fragment.wav,Q-29-001-diatonic.wav,Q-29-002-chromatic.wav
sVgMEG0000,5,2,"0,2,5,4,5,9,7,9,12,10,12,16,14","0,2,5,4,6,9,8,10,13,12,14,17,16",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"1,2,-1","2,3,-1",2,"diatonic,chromatic",0,Q-30-000-fragment.wav,Q-30-001-diatonic.wav,Q-30-002-chromatic.wav
sVgMEG0000,6,2,"3,1,4,6,4,8,9,8,11,13,11,15,16","3,1,4,6,4,7,9,7,10,12,10,13,15",7,8,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-1,2,1","-2,3,2",2,"chromatic,diatonic",3,Q-31-000-fragment.wav,Q-31-001-chromatic.wav,Q-31-002-diatonic.wav
sVgMEG0000,7,2,"6,2,1,2,-1,-3,-1,-5,-6,-5,-8,-10,-8","6,2,1,2,-2,-3,-2,-6,-7,-6,-10,-11,-10",7,6,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-2,-1,1","-4,-1,1",-2,"diatonic,chromatic",6,Q-32-000-fragment.wav,Q-32-001-diatonic.wav,Q-32-002-chromatic.wav
sVgMEG0000,8,2,"4,3,-1,3,1,-2,1,-1,-4,-1,-2,-6,-2","4,3,-1,3,2,-2,2,1,-3,1,0,-4,0",7,9,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-1,-2,2","-1,-4,4",-1,"diatonic,chromatic",4,Q-33-000-fragment.wav,Q-33-001-diatonic.wav,Q-33-002-chromatic.wav
sVgMEG0000,9,2,"5,8,5,8,11,8,11,15,11,15,18,15,18","5,8,5,8,11,8,11,14,11,14,17,14,17",5,4,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"2,-2,2","3,-3,3",2,"diatonic,chromatic",5,Q-34-000-fragment.wav,Q-34-001-diatonic.wav,Q-34-002-chromatic.wav
sVgMEG0000,10,2,"2,5,9,5,9,12,9,12,16,12,16,19,16","2,5,9,5,8,12,8,11,15,11,14,18,14",6,8,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"2,2,-2","3,4,-4",2,"diatonic,chromatic",2,Q-35-000-fragment.wav,Q-35-001-diatonic.wav,Q-35-002-chromatic.wav
sVgMEG0000,11,2,"5,3,5,1,-1,1,-2,-4,-2,-6,-7,-6,-9","5,3,5,1,-1,1,-3,-5,-3,-7,-9,-7,-11",7,6,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"-1,1,-2","-2,2,-4",-2,"diatonic,chromatic",5,Q-36-000-fragment.wav,Q-36-001-diatonic.wav,Q-36-002-chromatic.wav
sVgMEG0000,12,2,"2,5,7,3,7,9,5,9,10,7,10,12,9","2,5,7,3,6,8,4,7,9,5,8,10,6",7,9,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"2,1,-2","3,2,-4",1,"diatonic,chromatic",2,Q-37-000-fragment.wav,Q-37-001-diatonic.wav,Q-37-002-chromatic.wav
sVgMEG0000,13,2,"5,3,0,3,1,-2,1,0,-4,0,-2,-5,-2","5,3,0,3,1,-2,1,-1,-4,-1,-3,-6,-3",7,9,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-1,-2,2","-2,-3,3",-1,"diatonic,chromatic",5,Q-38-000-fragment.wav,Q-38-001-diatonic.wav,Q-38-002-chromatic.wav
sVgMEG0000,14,2,"2,5,7,5,8,10,8,12,14,12,15,17,15","2,5,7,5,8,10,8,11,13,11,14,16,14",7,8,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"2,1,-1","3,2,-2",2,"diatonic,chromatic",2,Q-39-000-fragment.wav,Q-39-001-diatonic.wav,Q-39-002-chromatic.wav
sVgMEG0000,15,2,"1,3,1,3,5,3,5,7,5,7,8,7,8","1,3,1,3,5,3,5,7,5,7,9,7,9",5,5,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"1,-1,1","2,-2,2",1,"diatonic,chromatic",1,Q-40-000-fragment.wav,Q-40-001-diatonic.wav,Q-40-002-chromatic.wav
sVgMEG0000,16,2,"1,0,1,5,3,5,8,7,8,12,10,12,15","1,0,1,5,4,5,9,8,9,13,12,13,17",7,6,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-1,1,2","-1,1,4",2,"diatonic,chromatic",1,Q-41-000-fragment.wav,Q-41-001-diatonic.wav,Q-41-002-chromatic.wav
sVgMEG0000,17,2,"6,10,8,5,8,6,3,6,5,1,5,3,0","6,10,8,5,9,7,4,8,6,3,7,5,2",7,9,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"2,-1,-2","4,-2,-3",-1,"chromatic,diatonic",6,Q-42-000-fragment.wav,Q-42-001-chromatic.wav,Q-42-002-diatonic.wav
sVgMEG0000,18,2,"0,4,0,2,5,2,4,7,4,5,9,5,7","0,4,0,2,6,2,4,8,4,6,10,6,8",6,6,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"2,-2,1","4,-4,2",1,"chromatic,diatonic",0,Q-43-000-fragment.wav,Q-43-001-chromatic.wav,Q-43-002-diatonic.wav
sVgMEG0000,19,2,"8,4,1,4,1,-3,1,-3,-6,-3,-6,-9,-6","8,4,1,4,0,-3,0,-4,-7,-4,-8,-11,-8",6,6,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-2,-2,2","-4,-3,3",-2,"diatonic,chromatic",8,Q-44-000-fragment.wav,Q-44-001-diatonic.wav,Q-44-002-chromatic.wav
sVgMEG0000,20,2,"4,2,4,2,0,2,0,-1,0,-1,-3,-1,-3","4,2,4,2,0,2,0,-2,0,-2,-4,-2,-4",5,5,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"-1,1,-1","-2,2,-2",-1,"chromatic,diatonic",4,Q-45-000-fragment.wav,Q-45-001-chromatic.wav,Q-45-002-diatonic.wav
sVgMEG0000,21,2,"6,8,11,10,11,15,13,15,18,17,18,22,20","6,8,11,10,12,15,14,16,19,18,20,23,22",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"1,2,-1","2,3,-1",2,"diatonic,chromatic",6,Q-46-000-fragment.wav,Q-46-001-diatonic.wav,Q-46-002-chromatic.wav
sVgMEG0000,22,2,"4,8,6,3,6,4,1,4,3,-1,3,1,-3","4,8,6,3,7,5,2,6,4,1,5,3,0",7,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"2,-1,-2","4,-2,-3",-1,"diatonic,chromatic",4,Q-47-000-fragment.wav,Q-47-001-diatonic.wav,Q-47-002-chromatic.wav
sVgMEG0000,23,2,"5,8,11,8,11,15,11,15,18,15,18,22,18","5,8,11,8,11,14,11,14,17,14,17,20,17",6,4,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"2,2,-2","3,3,-3",2,"chromatic,diatonic",5,Q-48-000-fragment.wav,Q-48-001-chromatic.wav,Q-48-002-diatonic.wav
sVgMEG0000,24,2,"6,5,8,10,8,12,13,12,15,17,15,18,20","6,5,8,10,9,12,14,13,16,18,17,20,22",7,9,"0,2,4,5,7,9,11","0,2,4,6,7,9,11",3,"-1,2,1","-1,3,2",2,"diatonic,chromatic",6,Q-49-000-fragment.wav,Q-49-001-diatonic.wav,Q-49-002-chromatic.wav
sVgMEG0000,25,2,"3,6,5,1,5,3,-1,3,1,-2,1,-1,-4","3,6,5,1,4,3,-1,2,1,-3,0,-1,-5",7,10,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"2,-1,-2","3,-1,-4",-1,"chromatic,diatonic",3,Q-50-000-fragment.wav,Q-50-001-chromatic.wav,Q-50-002-diatonic.wav
