subject_id,question,block_num,diatonic,chromatic,unique_diatonic,unique_chromatic,necklace,scale,mode,fragment_generic,fragment_specific,fragment_span,order,transposition,fragment_file,option1_file,option2_file
sVgMEG0000,1,3,"5,7,5,3,5,3,2,3,2,0,2,0,-2","5,7,5,3,5,3,1,3,1,-1,1,-1,-3",6,6,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"1,-1,-1","2,-2,-2",-1,"diatonic,chromatic",5,Q-51-000-fragment.wav,Q-51-001-diatonic.wav,Q-51-002-chromatic.wav
sVgMEG0000,2,3,"5,7,3,2,3,0,-2,0,-3,-5,-3,-7,-9","5,7,3,2,4,0,-1,1,-3,-4,-2,-6,-7",7,12,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"1,-2,-1","2,-4,-1",-2,"diatonic,chromatic",5,Q-52-000-fragment.wav,Q-52-001-diatonic.wav,Q-52-002-chromatic.wav
sVgMEG0000,3,3,"0,1,-2,1,3,0,3,5,1,5,7,3,7","0,1,-2,1,2,-1,2,3,0,3,4,1,4",6,7,"0,2,4,5,7,9,11","0,1,3,5,7,8,10",2,"1,-2,2","1,-3,3",1,"diatonic,chromatic",0,Q-53-000-fragment.wav,Q-53-001-diatonic.wav,Q-53-002-chromatic.wav
sVgMEG0000,4,3,"3,5,3,0,1,0,-4,-2,-4,-7,-6,-7,-11","3,5,3,0,2,0,-3,-1,-3,-6,-4,-6,-9",7,8,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"1,-1,-2","2,-2,-3",-2,"diatonic,chromatic",3,Q-54-000-fragment.wav,Q-54-001-diatonic.wav,Q-54-002-chromatic.wav
sVgMEG0000,5,3,"5,6,5,1,3,1,-2,-1,-2,-6,-4,-6,-9","5,6,5,1,2,1,-3,-2,-3,-7,-6,-7,-11",7,6,"0,2,4,5,7,9,11","0,1,3,5,6,8,10",6,"1,-1,-2","1,-1,-4",-2,"chromatic,diatonic",5,Q-55-000-fragment.wav,Q-55-001-chromatic.wav,Q-55-002-diatonic.wav
sVgMEG0000,6,3,"6,2,1,2,-1,-3,-1,-4,-6,-4,-8,-10,-8","6,2,1,2,-2,-3,-2,-6,-7,-6,-10,-11,-10",7,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"-2,-1,1","-4,-1,1",-2,"chromatic,diatonic",6,Q-56-000-fragment.wav,Q-56-001-chromatic.wav,Q-56-002-diatonic.wav
sVgMEG0000,7,3,"4,3,6,3,1,4,1,-1,3,-1,-3,1,-3","4,3,6,3,2,5,2,1,4,1,0,3,0",6,7,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"-1,2,-2","-1,3,-3",-1,"diatonic,chromatic",4,Q-57-000-fragment.wav,Q-57-001-diatonic.wav,Q-57-002-chromatic.wav
sVgMEG0000,8,3,"3,1,3,0,-2,0,-4,-6,-4,-7,-9,-7,-11","3,1,3,0,-2,0,-3,-5,-3,-6,-8,-6,-9",7,8,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"-1,1,-2","-2,2,-3",-2,"diatonic,chromatic",3,Q-58-000-fragment.wav,Q-58-001-diatonic.wav,Q-58-002-chromatic.wav
sVgMEG0000,9,3,"6,3,-1,3,-1,-4,-1,-4,-8,-4,-8,-11,-8","6,3,-1,3,0,-4,0,-3,-7,-3,-6,-10,-6",6,8,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"-2,-2,2","-3,-4,4",-2,"diatonic,chromatic",6,Q-59-000-fragment.wav,Q-59-001-diatonic.wav,Q-59-002-chromatic.wav
sVgMEG0000,10,3,"5,7,4,7,9,5,9,10,7,10,12,9,12","5,7,4,7,9,6,9,11,8,11,13,10,13",6,9,"0,2,4,5,7,9,11","0,2,4,5,7,9,11",0,"1,-2,2","2,-3,3",1,"chromatic,diatonic",5,Q-60-000-fragment.wav,Q-60-001-chromatic.wav,Q-60-002-diatonic.wav
sVgMEG0000,11,3,"6,3,-1,3,-1,-4,-1,-4,-8,-4,-8,-11,-8","6,3,-1,3,0,-4,0,-3,-7,-3,-6,-10,-6",6,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-2,-2,2","-3,-4,4",-2,"diatonic,chromatic",6,Q-61-000-fragment.wav,Q-61-001-diatonic.wav,Q-61-002-chromatic.wav
sVgMEG0000,12,3,"2,5,7,4,7,9,5,9,11,7,11,12,9","2,5,7,4,7,9,6,9,11,8,11,13,10",7,10,"0,2,4,5,7,9,11","0,2,3,5,7,9,10",1,"2,1,-2","3,2,-3",1,"chromatic,diatonic",2,Q-62-000-fragment.wav,Q-62-001-chromatic.wav,Q-62-002-diatonic.wav
sVgMEG0000,13,3,"6,3,4,3,-1,1,-1,-4,-2,-4,-8,-6,-8","6,3,4,3,0,1,0,-3,-2,-3,-6,-5,-6",7,8,"0,2,4,5,7,9,11","0,2,4,5,7,9,10",4,"-2,1,-1","-3,1,-1",-2,"chromatic,diatonic",6,Q-63-000-fragment.wav,Q-63-001-chromatic.wav,Q-63-002-diatonic.wav
sVgMEG0000,14,3,"5,7,3,1,3,0,-2,0,-4,-5,-4,-7,-9","5,7,3,1,3,-1,-3,-1,-5,-7,-5,-9,-11",7,6,"0,2,4,5,7,9,11","0,2,3,5,7,8,10",5,"1,-2,-1","2,-4,-2",-2,"chromatic,diatonic",5,Q-64-000-fragment.wav,Q-64-001-chromatic.wav,Q-64-002-diatonic.wav
